x,y,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,TOTAL_PRECIPITATION,MAX_TEMPERATURE,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,SPEED_MAX_GUST,MIN_TEMPERATURE_FLAG,MIN_TEMPERATURE,TOTAL_SNOW_FLAG,LOCAL_DATE,SNOW_ON_GROUND,LOCAL_MONTH,LOCAL_YEAR,COOLING_DEGREE_DAYS,ID,HEATING_DEGREE_DAYS_FLAG,MEAN_TEMPERATURE_FLAG,PROVINCE_CODE,MEAN_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY,STATION_NAME,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW
-78.26666667,45.53333333,15,,,,6080192,,,,0,-9.7,34,84,,,-22.2,,2020-12-15,17,12,2020,0,6080192.2020.12.15,,,ON,-16,,53,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,,0,-14.3,36.3,82,,,-22.2,,2020-12-16,16,12,2020,0,6080192.2020.12.16,,,ON,-18.3,,66,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,,0,-5.6,31,85,,,-20.5,,2020-12-17,16,12,2020,0,6080192.2020.12.17,,,ON,-13,,38,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,,0,-3.5,31.5,87,,,-23.5,,2020-12-18,16,12,2020,0,6080192.2020.12.18,,,ON,-13.5,,43,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,,2,-0.7,26.7,92,,,-16.6,,2020-12-19,17,12,2020,0,6080192.2020.12.19,,,ON,-8.7,,78,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,,1,0.8,18.5,94,,,-1.9,,2020-12-20,19,12,2020,0,6080192.2020.12.20,,,ON,-0.5,,89,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,,0,0.2,18.8,94,,,-1.7,,2020-12-21,19,12,2020,0,6080192.2020.12.21,,,ON,-0.8,,86,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,,0,-1.1,23,95,,,-8.9,,2020-12-22,19,12,2020,0,6080192.2020.12.22,,,ON,-5,,75,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,,2.4,3,20.7,90,,,-8.3,,2020-12-23,18,12,2020,0,6080192.2020.12.23,,,ON,-2.7,,74,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,,13,5.8,15.9,96,,,-1.6,,2020-12-24,18,12,2020,0,6080192.2020.12.24,,,ON,2.1,,82,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,,13.1,-1.1,24.2,93,,,-11.3,,2020-12-25,20,12,2020,0,6080192.2020.12.25,,,ON,-6.2,,85,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,,0.5,-9,29.8,88,,,-14.7,,2020-12-26,24,12,2020,0,6080192.2020.12.26,,,ON,-11.8,,80,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,,3.2,-4,26.3,93,,,-12.6,,2020-12-27,22,12,2020,0,6080192.2020.12.27,,,ON,-8.3,,85,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,,7.9,0.7,25.6,95,,,-16,,2020-12-28,29,12,2020,0,6080192.2020.12.28,,,ON,-7.6,,84,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,,0,-7.7,31.1,88,,,-18.5,,2020-12-29,29,12,2020,0,6080192.2020.12.29,,,ON,-13.1,,72,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,,6080192,,,26,7.6,0.8,24.4,94,35,,-13.7,,2020-12-30,28,12,2020,0,6080192.2020.12.30,,,ON,-6.4,,86,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,31,,,,6080192,,,,0,-1.6,21.6,92,,,-5.6,,2020-12-31,34,12,2020,0,6080192.2020.12.31,,,ON,-3.6,,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,,3,-2,21.8,93,,,-5.5,,2021-01-01,33,1,2021,0,6080192.2021.1.1,,,ON,-3.8,,76,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,,0.8,-2.6,22.9,93,,,-7.2,,2021-01-02,35,1,2021,0,6080192.2021.1.2,,,ON,-4.9,,83,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,,0,-2.4,22,94,,,-5.6,,2021-01-03,33,1,2021,0,6080192.2021.1.3,,,ON,-4,,89,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,,0,-1.7,20.9,93,,,-4.1,,2021-01-04,33,1,2021,0,6080192.2021.1.4,,,ON,-2.9,,87,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,,0.4,-1.4,20.4,95,,,-3.4,,2021-01-05,33,1,2021,0,6080192.2021.1.5,,,ON,-2.4,,88,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,,0,-2.2,22,94,,,-5.7,,2021-01-06,32,1,2021,0,6080192.2021.1.6,,,ON,-4,,83,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,,0,-4.7,26.7,89,,,-12.6,,2021-01-07,32,1,2021,0,6080192.2021.1.7,,,ON,-8.7,,76,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,,0,-2.3,29.3,90,,,-20.3,,2021-01-08,30,1,2021,0,6080192.2021.1.8,,,ON,-11.3,,46,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,,0,-2.3,28.5,92,,,-18.6,,2021-01-09,32,1,2021,0,6080192.2021.1.9,,,ON,-10.5,,60,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,,0,-1.8,30.6,93,,,-23.5,,2021-01-10,32,1,2021,0,6080192.2021.1.10,,,ON,-12.6,,71,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,,0.4,-1.4,20.4,93,,,-3.4,,2021-01-11,32,1,2021,0,6080192.2021.1.11,,,ON,-2.4,,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,,0.3,-1.1,20.8,94,,,-4.5,,2021-01-12,32,1,2021,0,6080192.2021.1.12,,,ON,-2.8,,86,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,,0.1,-1.1,20,95,,,-2.9,,2021-01-13,33,1,2021,0,6080192.2021.1.13,,,ON,-2,,85,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,,0,0.8,18.7,95,,,-2.1,,2021-01-14,33,1,2021,0,6080192.2021.1.14,,,ON,-0.7,,76,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,,0.8,0.9,19.4,93,,,-3.7,,2021-01-15,32,1,2021,0,6080192.2021.1.15,,,ON,-1.4,,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,,6.1,0.5,18.7,94,,,-1.8,,2021-01-16,32,1,2021,0,6080192.2021.1.16,,,ON,-0.7,,85,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,,1.7,-1.8,22.9,91,,,-8,,2021-01-17,39,1,2021,0,6080192.2021.1.17,,,ON,-4.9,,81,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,,0,-6.8,30.9,87,,,-19.1,,2021-01-18,38,1,2021,0,6080192.2021.1.18,,,ON,-12.9,,63,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,,0.5,-2.2,28.8,90,,,-19.4,,2021-01-19,37,1,2021,0,6080192.2021.1.19,,,ON,-10.8,,71,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,,0.1,-8.6,31.3,85,,,-18.1,,2021-01-20,37,1,2021,0,6080192.2021.1.20,,,ON,-13.3,,57,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,,3.7,0,23.1,92,,,-10.2,,2021-01-21,39,1,2021,0,6080192.2021.1.21,,,ON,-5.1,,79,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,,0,-4.2,29.2,85,,,-18.3,,2021-01-22,41,1,2021,0,6080192.2021.1.22,,,ON,-11.2,,66,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,,0,-11.1,35.7,81,,,-24.3,,2021-01-23,41,1,2021,0,6080192.2021.1.23,,,ON,-17.7,,52,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,,0,-7.8,36.4,88,,,-29,,2021-01-24,40,1,2021,0,6080192.2021.1.24,,,ON,-18.4,,61,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,,0,-1,25.1,91,,,-13.3,,2021-01-25,40,1,2021,0,6080192.2021.1.25,,,ON,-7.1,,67,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,,4,-5.9,27.6,91,,,-13.2,,2021-01-26,39,1,2021,0,6080192.2021.1.26,,,ON,-9.6,,77,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,,0,-6.5,28.3,90,,,-14.1,,2021-01-27,43,1,2021,0,6080192.2021.1.27,,,ON,-10.3,,61,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,,0,-13.1,34.7,83,,,-20.3,,2021-01-28,44,1,2021,0,6080192.2021.1.28,,,ON,-16.7,,54,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,29,,,,6080192,,,,0,-12.5,34.5,81,,,-20.5,,2021-01-29,45,1,2021,0,6080192.2021.1.29,,,ON,-16.5,,60,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,30,,,,6080192,,,,0,-6.5,33.7,85,,,-24.8,,2021-01-30,42,1,2021,0,6080192.2021.1.30,,,ON,-15.7,,50,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,31,,,,6080192,,,,0,-7.8,36.2,82,,,-28.6,,2021-01-31,44,1,2021,0,6080192.2021.1.31,,,ON,-18.2,,47,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,,0,-3.8,34.2,83,,,-28.6,,2021-02-01,43,2,2021,0,6080192.2021.2.1,,,ON,-16.2,,33,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,,0,-0.5,30.1,81,,,-23.7,,2021-02-02,43,2,2021,0,6080192.2021.2.2,,,ON,-12.1,,48,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,,0,-0.5,24,81,,,-11.6,,2021-02-03,44,2,2021,0,6080192.2021.2.3,,,ON,-6,,31,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,,0,5.6,24.6,87,,,-18.9,,2021-02-04,44,2,2021,0,6080192.2021.2.4,,,ON,-6.6,,19,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,25,5.1,-0.2,23.3,91,35,,-10.5,,2021-02-05,46,2,2021,0,6080192.2021.2.5,,,ON,-5.3,,57,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,23,0,-7.7,27.5,84,33,,-11.3,,2021-02-06,52,2,2021,0,6080192.2021.2.6,,,ON,-9.5,,70,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,26,1.5,-6.2,34,86,32,,-25.8,,2021-02-07,52,2,2021,0,6080192.2021.2.7,,,ON,-16,,56,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,,0,-8.3,36,86,,,-27.7,,2021-02-08,52,2,2021,0,6080192.2021.2.8,,,ON,-18,,62,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,,0,-4.9,31.2,86,,,-21.5,,2021-02-09,51,2,2021,0,6080192.2021.2.9,,,ON,-13.2,,55,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,,0,-7.4,33,85,,,-22.7,,2021-02-10,50,2,2021,0,6080192.2021.2.10,,,ON,-15,,53,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,,0.1,-10.4,36.1,83,,,-25.7,,2021-02-11,48,2,2021,0,6080192.2021.2.11,,,ON,-18.1,,45,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,,0,-11.8,38.2,75,,,-28.6,,2021-02-12,49,2,2021,0,6080192.2021.2.12,,,ON,-20.2,,35,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,,1.5,-10.4,38.7,81,,,-31,,2021-02-13,47,2,2021,0,6080192.2021.2.13,,,ON,-20.7,,35,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,,0.5,-5,31.7,84,,,-22.5,,2021-02-14,55,2,2021,0,6080192.2021.2.14,,,ON,-13.7,,48,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,,6.4,-6.1,27.6,86,,,-13.1,,2021-02-15,60,2,2021,0,6080192.2021.2.15,,,ON,-9.6,,65,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,,6.2,-11.4,36.5,82,,,-25.6,,2021-02-16,69,2,2021,0,6080192.2021.2.16,,,ON,-18.5,,70,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,,0,-6.2,37.1,86,,,-31.9,,2021-02-17,70,2,2021,0,6080192.2021.2.17,,,ON,-19.1,,52,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,18,,,,6080192,,,,0,-3.9,32.8,86,,,-25.8,,2021-02-18,66,2,2021,0,6080192.2021.2.18,,,ON,-14.8,,47,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,19,,,,6080192,,,,0.4,-5.6,31.1,88,,,-20.6,,2021-02-19,63,2,2021,0,6080192.2021.2.19,,,ON,-13.1,,72,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,20,,,,6080192,,,,0,-3.8,33,86,,,-26.1,,2021-02-20,63,2,2021,0,6080192.2021.2.20,,,ON,-15,,52,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,21,,,,6080192,,,,0,-1,30.2,83,,,-23.4,,2021-02-21,62,2,2021,0,6080192.2021.2.21,,,ON,-12.2,,41,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,22,,,,6080192,,,,3.9,-0.1,20.9,92,,,-5.8,,2021-02-22,62,2,2021,0,6080192.2021.2.22,,,ON,-2.9,,81,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,23,,,,6080192,,,,2.1,1.3,19.4,94,,,-4.2,,2021-02-23,64,2,2021,0,6080192.2021.2.23,,,ON,-1.4,,79,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,24,,,,6080192,,,,18.4,-0.7,22.9,95,,,-9,,2021-02-24,64,2,2021,0,6080192.2021.2.24,,,ON,-4.9,,84,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,25,,,,6080192,,,,0.6,-5.2,26.3,91,,,-11.4,,2021-02-25,82,2,2021,0,6080192.2021.2.25,,,ON,-8.3,,50,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,26,,,,6080192,,,,0.1,2,25.4,89,,,-16.8,,2021-02-26,79,2,2021,0,6080192.2021.2.26,,,ON,-7.4,,50,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,27,,,,6080192,,,,4.3,0.9,23.8,94,,,-12.5,,2021-02-27,74,2,2021,0,6080192.2021.2.27,,,ON,-5.8,,83,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,28,,,,6080192,,,13,3.8,6,16,95,36,,-2,,2021-02-28,76,2,2021,0,6080192.2021.2.28,,,ON,2,,52,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,1,,,,6080192,,,24,0.4,3.3,25.9,92,36,,-19.2,,2021-03-01,66,3,2021,0,6080192.2021.3.1,,,ON,-7.9,,41,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,2,,,,6080192,,,,0.9,-5.5,32.5,84,,,-23.5,,2021-03-02,66,3,2021,0,6080192.2021.3.2,,,ON,-14.5,,44,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,3,,,,6080192,,,,0,0.4,21.8,90,,,-7.9,,2021-03-03,66,3,2021,0,6080192.2021.3.3,,,ON,-3.8,,69,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,4,,,,6080192,,,36,0,-7.7,29.9,83,33,,-16,,2021-03-04,65,3,2021,0,6080192.2021.3.4,,,ON,-11.9,,23,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,5,,,,6080192,,,29,0,-4.4,29.5,75,35,,-18.7,,2021-03-05,66,3,2021,0,6080192.2021.3.5,,,ON,-11.5,,31,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,6,,,,6080192,,,,0,-6.8,30.9,82,,,-18.9,,2021-03-06,65,3,2021,0,6080192.2021.3.6,,,ON,-12.9,,47,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,7,,,,6080192,,,,0,-5.2,33.5,81,,,-25.8,,2021-03-07,65,3,2021,0,6080192.2021.3.7,,,ON,-15.5,,23,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,8,,,,6080192,,,,0,2.5,30.2,80,,,-26.8,,2021-03-08,65,3,2021,0,6080192.2021.3.8,,,ON,-12.2,,44,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,9,,,,6080192,,,,0,8.7,18.5,91,,,-9.8,,2021-03-09,64,3,2021,0,6080192.2021.3.9,,,ON,-0.5,,28,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,10,,,,6080192,,,23,0,14.8,15,91,33,,-8.8,,2021-03-10,60,3,2021,0,6080192.2021.3.10,,,ON,3,,27,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,11,,,,6080192,,,27,0.4,16.3,9.6,74,49,,0.4,,2021-03-11,49,3,2021,0,6080192.2021.3.11,,,ON,8.4,,46,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,12,,,,6080192,,,34,0,3.5,21.4,75,43,,-10.4,,2021-03-12,32,3,2021,0,6080192.2021.3.12,,,ON,-3.4,,32,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,13,,,,6080192,,,,0,-0.5,25,81,,,-13.5,,2021-03-13,31,3,2021,0,6080192.2021.3.13,,,ON,-7,,36,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,14,,,,6080192,,,1,0.1,-1.4,25.4,83,40,,-13.5,,2021-03-14,30,3,2021,0,6080192.2021.3.14,,,ON,-7.4,,31,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,15,,,,6080192,,,,0,-3.8,28.1,76,,,-16.5,,2021-03-15,30,3,2021,0,6080192.2021.3.15,,,ON,-10.1,,20,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,16,,,,6080192,,,,0,5.5,23.1,81,,,-15.7,,2021-03-16,30,3,2021,0,6080192.2021.3.16,,,ON,-5.1,,20,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.26666667,45.53333333,17,,,,6080192,,,,0.1,5.4,20.4,91,,,-10.1,,2021-03-17,29,3,2021,0,6080192.2021.3.17,,,ON,-2.4,,50,ALGONQUIN PARK EAST GATE,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
